time,ShortWave,Cloud,AirTemp,RelHum,Wind,Rain
2016-08-27 14:00:00,527.4190063,433.5599976,29.71999512,65.53766778,4.028548165,0.014745601
2016-08-27 15:00:00,465.7640076,433.5599976,29.33001099,68.1386783,4.294240349,0.002016
2016-08-27 16:00:00,461.5920105,423.2099915,28.9500061,70.78737387,4.570306563,0
2016-08-27 17:00:00,316.9309998,423.2099915,28.52001343,74.67738093,3.616863196,0.0000192
2016-08-27 18:00:00,196.7030029,423.2099915,28.08999023,78.72510955,2.67421024,0
2016-08-27 19:00:00,48.65599823,386.4400024,27.65999756,82.93519926,1.756416808,0
2016-08-27 20:00:00,0,386.4700012,26.39998779,83.28199389,2.391505687,0
2016-08-27 21:00:00,0,386.4899902,25.14000854,83.23680265,3.031517781,0
2016-08-27 22:00:00,0,375.9100037,23.87999878,82.72626583,3.671648031,0
2016-08-27 23:00:00,0,375.9100037,23.45998535,83.67368588,3.596108933,0
2016-08-28 00:00:00,0,375.9200134,23.04000244,84.62102422,3.55005629,0
2016-08-28 01:00:00,0,372.5499878,22.61998901,85.56727386,3.523662858,0
2016-08-28 02:00:00,0,372.5599976,22.30999146,85.35037132,3.522399731,0
2016-08-28 03:00:00,0,372.5700073,22.01000366,85.04588578,3.520355077,0
2016-08-28 04:00:00,0,357.2999878,21.7000061,84.75760831,3.527506183,0
2016-08-28 05:00:00,0,357.2799988,22.61000977,82.9965563,3.128609832,0
2016-08-28 06:00:00,90.73600006,357.269989,23.52001343,81.21008446,2.754087963,0
2016-08-28 07:00:00,266.5599976,386.1900024,24.42998657,79.40291723,2.434830616,0
2016-08-28 08:00:00,425.3439941,386.1600037,25.99004517,76.28982365,2.956298375,0
2016-08-28 09:00:00,598.03302,386.1300049,27.55001221,73.17532728,3.490171908,0
2016-08-28 10:00:00,718.7709961,419.6900024,29.11004028,70.08985749,4.013290402,0
2016-08-28 11:00:00,818.5549927,419.6799927,29.9500061,67.32620831,4.165873318,0
2016-08-28 12:00:00,853.973999,419.6700134,30.79000244,64.68688179,4.3247774,0
2016-08-28 13:00:00,850.3499756,426.3500061,31.62999878,62.16439354,4.478001855,0.013977601
2016-08-28 14:00:00,813.1370239,426.3500061,31.64000854,62.21312767,4.471464854,0.0012864
2016-08-28 15:00:00,718.0029907,426.3500061,31.65999756,62.2268296,4.471207851,0.0012288
2016-08-28 16:00:00,458.0130005,434.6700134,31.67998657,62.24179373,4.479698802,0.0003456
2016-08-28 17:00:00,314.2799988,434.6900024,30.65999756,67.50786804,3.922371725,0
2016-08-28 18:00:00,194.7590027,434.7000122,29.62999878,73.25626345,3.389528121,0
2016-08-28 19:00:00,56.72000122,389.1799927,28.61004028,79.44505162,2.871532618,0
2016-08-28 20:00:00,0,389.2099915,27.23000488,80.09194932,3.106959847,0
2016-08-28 21:00:00,0,389.2399902,25.83999023,80.38798258,3.331561118,0.0010752
2016-08-28 22:00:00,0,395.0400085,24.45998535,80.15265121,3.571134189,0
2016-08-28 23:00:00,0,395.0499878,24.20998535,80.43815485,3.551239289,0
2016-08-29 00:00:00,0,395.0499878,23.96999512,80.6637129,3.57259007,0
2016-08-29 01:00:00,0,396.2900085,23.71999512,80.93172549,3.634969165,0
2016-08-29 02:00:00,0,396.2900085,23.46999512,81.49772056,3.63088155,0
2016-08-29 03:00:00,0,396.2999878,23.21999512,82.0639008,3.646834357,0.0003264
2016-08-29 04:00:00,0,386.0599976,22.96999512,82.63238599,3.692424782,0
2016-08-29 05:00:00,0,386.0400085,23.74001465,81.27059272,3.628567176,0
2016-08-29 06:00:00,89.53600311,386.0299988,24.50002441,79.93146879,3.590055757,0
2016-08-29 07:00:00,261.0159912,385.9299927,25.27001343,78.52193121,3.571134189,0
2016-08-29 08:00:00,417.4880066,385.9100037,26.30999146,74.70828548,3.684697987,0
2016-08-29 09:00:00,587.5910034,385.8900146,27.35003052,71.10443223,3.819214668,0
2016-08-29 10:00:00,676.5449829,411.3200073,28.39000854,67.69731394,3.952176633,0
2016-08-29 11:00:00,770.7399902,411.3099976,29.06005249,64.8226809,3.27001537,0
2016-08-29 12:00:00,804.2459717,411.2999878,29.71999512,62.11645343,2.602786885,0
2016-08-29 13:00:00,682.0490112,433.3200073,30.39003906,59.49878878,1.92509738,0
2016-08-29 14:00:00,652.1920166,433.3200073,30.45998535,58.18907919,1.91149153,0
2016-08-29 15:00:00,575.8010254,433.3200073,30.54000244,56.8547277,1.919505199,0
2016-08-29 16:00:00,497.7380066,435.4299927,30.61998901,55.53269191,1.938478798,0
2016-08-29 17:00:00,341.3080139,435.4299927,29.98000488,61.98139895,1.615240063,0
2016-08-29 18:00:00,211.1580048,435.4400024,29.33999023,68.84252123,1.294179265,0
2016-08-29 19:00:00,61.00799942,371.0799866,28.7000061,76.13967084,0.984936538,0
2016-08-29 20:00:00,0,371.1199951,26.90004883,74.59759789,1.619691402,0
2016-08-29 21:00:00,0,371.1600037,25.1,71.84035151,2.272641685,0
2016-08-29 22:00:00,0,342.1300049,23.30001221,67.57204623,2.93165487,0
2016-08-29 23:00:00,0,342.1400146,22.68999634,68.38440293,2.782103584,0
2016-08-30 00:00:00,0,342.1499939,22.07000122,69.21477466,2.691635131,0
2016-08-30 01:00:00,0,337.9200134,21.45998535,69.97486798,2.648867567,0
2016-08-30 02:00:00,0,337.9299927,21.05001221,70.81497276,2.642006709,0
2016-08-30 03:00:00,0,337.9400024,20.64998779,71.61128151,2.635317725,0
2016-08-30 04:00:00,0,342.230011,20.24001465,72.45240059,2.627108592,0
2016-08-30 05:00:00,0,342.2200012,21.21999512,71.84572938,1.950282007,0
2016-08-30 06:00:00,89.4240036,342.2000122,22.2000061,71.08749426,1.284133988,0
2016-08-30 07:00:00,260.8080139,366.9599915,23.18999634,70.16113653,0.668430976,0
2016-08-30 08:00:00,418.1600037,366.9299927,24.67000732,68.81184858,0.768439995,0
2016-08-30 09:00:00,589.1790161,366.8999939,26.14998779,67.24214485,0.931343123,0
2016-08-30 10:00:00,720.3499756,400.0599976,27.62999878,65.50332082,1.138639534,0
2016-08-30 11:00:00,820.914978,400.0400085,28.61998901,62.24815732,1.250039999,0
2016-08-30 12:00:00,856.7719727,400.0299988,29.61000977,59.1751463,1.365283867,0
2016-08-30 13:00:00,819.8029785,414.6499939,30.6,56.27613869,1.499333203,0
2016-08-30 14:00:00,783.9060059,414.6499939,30.64000854,55.38772709,1.310953794,0
2016-08-30 15:00:00,692.0089722,414.6499939,30.68004761,54.50138894,1.18962189,0
2016-08-30 16:00:00,526.6099854,426.1000061,30.72002563,53.6195748,1.156633066,0
2016-08-30 17:00:00,360.8529968,426.1099854,30.01003418,59.83362323,1.262101411,0
2016-08-30 18:00:00,222.8370056,426.1099854,29.30004272,66.48319897,1.381918944,0.0011136
2016-08-30 19:00:00,51.63199997,397.2999878,28.59005127,73.59429394,1.499133087,0.0023136
2016-08-30 20:00:00,0,397.3299866,27.24001465,71.25079111,1.382353021,0
2016-08-30 21:00:00,0,397.3699951,25.87999878,68.09536636,1.523975046,0
2016-08-30 22:00:00,0,348.269989,24.52999268,63.9008192,1.881116689,0
2016-08-30 23:00:00,0,348.2900085,23.33999023,67.45098399,2.278639961,0
2016-08-31 00:00:00,0,348.3099976,22.14998779,71.22147531,2.696163949,0
2016-08-31 01:00:00,0,335.730011,20.96999512,75.17995343,3.139124141,0
2016-08-31 02:00:00,0,335.75,20.25002441,76.87043201,3.182090453,0
2016-08-31 03:00:00,0,335.7600098,19.53005371,78.57725236,3.223042142,0
2016-08-31 04:00:00,0,330.9299927,18.80999146,80.29699709,3.264980852,0
2016-08-31 05:00:00,0,330.9200134,19.71004639,79.21564251,2.732105456,0
2016-08-31 06:00:00,88.16799927,330.8999939,20.61998901,77.9911816,2.216506255,0
2016-08-31 07:00:00,267.5360107,356.9500122,21.52004395,76.73772195,1.735108105,0
2016-08-31 08:00:00,430.0159912,356.9100037,23.26000366,74.56998023,1.527612494,0
2016-08-31 09:00:00,606.5490112,356.8800049,24.9999939,72.15196101,1.327742446,0
2016-08-31 10:00:00,749.1810303,388.9599915,26.74001465,69.56660463,1.152475591,0
2016-08-31 11:00:00,854.0650024,388.9500122,27.86004028,65.90574921,0.940053188,0
2016-08-31 12:00:00,891.5560303,388.9299927,28.98000488,62.46455484,1.062308785,0
2016-08-31 13:00:00,921.1900024,404.0100098,30.10003052,59.22573421,1.440312416,0
2016-08-31 14:00:00,880.8209839,404,30.39998779,59.44682413,2.056526158,0
2016-08-31 15:00:00,777.4429932,403.9899902,30.70998535,59.60915703,2.679048449,0
2016-08-31 16:00:00,656.2059937,401.6799927,31.01000366,59.78474887,3.310060413,0
2016-08-31 17:00:00,449.29599,401.6799927,30.09005127,65.81936457,2.967305066,0
2016-08-31 18:00:00,276.9060059,401.6900024,29.17000732,72.35746545,2.637745312,0
2016-08-31 19:00:00,45.40800095,375.5899963,28.24001465,79.48575113,2.319180875,0
2016-08-31 20:00:00,0,375.6199951,26.79000244,79.71374295,2.638825557,0
2016-08-31 21:00:00,0,375.6499939,25.33001099,79.46192896,2.962228909,0
2016-08-31 22:00:00,0,364.730011,23.87999878,78.51984219,3.284219822,0
2016-08-31 23:00:00,0,364.730011,23.47002563,79.38226051,3.189043753,0
2016-09-01 00:00:00,0,364.7399902,23.05004272,80.29316636,3.181273349,0
2016-09-01 01:00:00,0,359.4700012,22.64000854,81.15441926,3.275362649,0
2016-09-01 02:00:00,0,359.4700012,22.30001221,81.90666831,3.400661604,0
2016-09-01 03:00:00,0,359.480011,21.95998535,82.65806432,3.526613064,0
2016-09-01 04:00:00,0,357.9299927,21.61000977,83.45942363,3.674833331,0
2016-09-01 05:00:00,0,357.9200134,22.48000488,81.50008499,3.443631745,0
2016-09-01 06:00:00,85.12000275,357.8999939,23.33999023,79.59260214,3.225724829,0
2016-09-01 07:00:00,262.1600037,380.019989,24.2000061,77.69346433,3.002615585,0
2016-09-01 08:00:00,422.447998,379.9899902,25.85,74.86087285,3.258481279,0
2016-09-01 09:00:00,596.5440063,379.9599915,27.4999939,71.95419788,3.517172177,0
2016-09-01 10:00:00,738.5949707,407.6199951,29.14998779,69.01962411,3.778107993,0
2016-09-01 11:00:00,842.2940063,407.6099854,30.08001099,65.04797741,3.735465058,0
2016-09-01 12:00:00,879.4160156,407.5899963,31.02001343,61.29236875,3.768527601,0
2016-09-01 13:00:00,900.6259766,419.6499939,31.9500061,57.80440874,3.874183729,0
2016-09-01 14:00:00,861.1380005,419.6499939,32.08999023,56.27915639,4.201928175,0
2016-09-01 15:00:00,759.9240112,419.6499939,32.24004517,54.74388595,4.539273218,0
2016-09-01 16:00:00,557.7529907,430.5100098,32.37999878,53.26138744,4.880184248,0
2016-09-01 17:00:00,381.572998,430.519989,31.36998901,59.68064955,3.929376645,0
2016-09-01 18:00:00,234.6699982,430.5299988,30.35,66.73652469,3.001882632,0
2016-09-01 19:00:00,41.59999847,393.25,29.33999023,74.41257862,2.118584339,0
2016-09-01 20:00:00,0,393.2799988,27.86000977,73.56818847,2.290720412,0
2016-09-01 21:00:00,0,393.3200073,26.39003906,71.97366313,2.459369936,0
2016-09-01 22:00:00,0,365.4100037,24.90999756,69.57627379,2.642820432,0
2016-09-01 23:00:00,0,365.4200134,24.2499939,71.50843905,2.512866879,0
2016-09-02 00:00:00,0,365.4299927,23.58001099,73.54009538,2.657310704,0
2016-09-02 01:00:00,0,360.7999878,22.92000732,75.59017151,3.056010537,0
2016-09-02 02:00:00,0,360.8099976,22.39998779,77.99086046,3.216037976,0
2016-09-02 03:00:00,0,360.8200073,21.86998901,80.52866777,3.390235945,0
2016-09-02 04:00:00,0,360.8099976,21.33999023,83.16042697,3.587338791,0
2016-09-02 05:00:00,0,360.7900085,22.35,81.82570181,3.341750997,0
2016-09-02 06:00:00,82.37599945,360.769989,23.35,80.43646768,3.087021154,0
2016-09-02 07:00:00,254.0800018,386.8299866,24.36000977,78.91126013,2.845434841,0
2016-09-02 08:00:00,410.4960022,386.7999878,25.76003418,75.92047917,2.591408867,0
2016-09-02 09:00:00,580.3330078,386.7799988,27.17003784,72.91961016,2.370337486,0
2016-09-02 10:00:00,726.9990234,413.4700012,28.57000122,70.01099782,2.199204412,0
2016-09-02 11:00:00,829.3649902,413.4599915,29.33999023,65.47089288,2.106418804,0
2016-09-02 12:00:00,866.059021,413.4500122,30.11000977,61.20985727,2.070676242,0
2016-09-02 13:00:00,742.6270142,437.8800049,30.89000854,57.17747506,2.088061309,0
2016-09-02 14:00:00,710.0280151,437.8800049,30.9500061,56.60677672,2.44806047,0
2016-09-02 15:00:00,626.4650269,437.8800049,31.02001343,56.00662545,2.840422515,0
2016-09-02 16:00:00,567.6190186,420.8999939,31.08999023,55.41087689,3.253459768,0
2016-09-02 17:00:00,387.9670105,420.9200134,30.01000366,60.93253063,2.967692719,0
2016-09-02 18:00:00,238.0700073,420.9299927,28.92998657,66.96492185,2.690297395,0
2016-09-02 19:00:00,41.40800095,377.4299927,27.86004028,73.51487847,2.399208163,0
2016-09-02 20:00:00,0,377.4500122,26.55001221,73.76638568,2.538523096,0
2016-09-02 21:00:00,0,377.480011,25.24001465,73.63079064,2.746343093,0
2016-09-02 22:00:00,0,368.8299866,23.92998657,73.03597254,3.019552937,0
2016-09-02 23:00:00,0,368.8399963,23.20998535,75.75962029,3.095949029,0
2016-09-03 00:00:00,0,368.8500061,22.49001465,78.60001827,3.341137453,0
2016-09-03 01:00:00,0,370.4500122,21.77999268,81.51210203,3.729999987,0
2016-09-03 02:00:00,0,370.4500122,21.58999023,82.75383956,3.373262504,0
2016-09-03 03:00:00,0,370.4599915,21.39998779,84.01423499,3.019751634,0
2016-09-03 04:00:00,0,384.769989,21.2000061,85.34839772,2.670748946,0
2016-09-03 05:00:00,0,384.7600098,21.83999023,84.19319977,2.679253651,0
2016-09-03 06:00:00,81.40799713,384.75,22.48000488,83.01708639,2.732489767,0
2016-09-03 07:00:00,263.3200073,361.5899963,23.11998901,81.82065635,2.82793218,0
2016-09-03 08:00:00,426.5599976,361.5599976,24.55999146,75.70915827,2.453996788,0
2016-09-03 09:00:00,603.7470093,361.5400085,26.00002441,70.11172289,2.331373234,0
2016-09-03 10:00:00,738.3250122,382.5,27.44002686,64.98351942,2.514000782,0
2016-09-03 11:00:00,842.5700073,382.5,28.20998535,59.63845898,2.422106461,0
2016-09-03 12:00:00,880.0150146,382.4899902,28.98000488,54.64877474,2.343672284,0
2016-09-03 13:00:00,913.1799927,390.7099915,29.74001465,50.02334135,2.287793596,0
2016-09-03 14:00:00,873.0269775,390.7099915,29.85003052,49.78999057,2.033642112,0
2016-09-03 15:00:00,770.1190186,390.7099915,29.95998535,49.55801628,1.784656829,0
2016-09-03 16:00:00,618.151001,397.2799988,30.07000122,49.32819459,1.573181542,0
2016-09-03 17:00:00,422.105011,397.2900085,29.03005371,55.49276608,1.762554963,0
2016-09-03 18:00:00,258.4079895,397.2999878,27.9999939,62.22080253,1.958009144,0
2016-09-03 19:00:00,44.19200134,360.0799866,26.95998535,69.64079349,2.157452096,0
2016-09-03 20:00:00,0,360.1000061,25.80999146,66.87895757,1.900789337,0
2016-09-03 21:00:00,0,360.1300049,24.66002808,63.40274043,1.78331151,0
2016-09-03 22:00:00,0,334.3500061,23.51000366,59.1086937,1.831993492,0
2016-09-03 23:00:00,0,334.3599854,22.7499939,61.64455084,1.988793792,0
2016-09-04 00:00:00,0,334.3699951,21.99001465,64.30436504,2.150581317,0
2016-09-04 01:00:00,0,327.8299866,21.2300354,67.09566156,2.316311731,0
2016-09-04 02:00:00,0,327.8299866,20.76000366,68.95262977,2.082786549,0
2016-09-04 03:00:00,0,327.8399963,20.29000244,70.87134806,1.860349427,0
2016-09-04 04:00:00,0,325.5100098,19.83001099,72.80419978,1.648059419,0
2016-09-04 05:00:00,0,325.5,20.43999634,74.43989517,1.433875889,0
2016-09-04 06:00:00,83.16000366,325.4800415,21.05999146,75.81508543,1.249999959,0
2016-09-04 07:00:00,260.6719971,360.1199951,21.67000732,77.03902053,1.111575482,0
2016-09-04 08:00:00,423.4240112,360.0899963,23.37999878,73.74773665,0.951314881,0
2016-09-04 09:00:00,600.0180054,360.0599976,25.08001099,70.48679657,1.011187403,0
2016-09-04 10:00:00,742.3629761,391.5799866,26.79000244,67.20479494,1.271416524,0
2016-09-04 11:00:00,847.4799805,391.5599976,27.77999268,65.22678084,1.053090714,0
2016-09-04 12:00:00,885.3060303,391.5499878,28.77999268,63.2466749,1.209297321,0
2016-09-04 13:00:00,910.5020142,409.4299927,29.77999268,61.30672887,1.627421311,0
2016-09-04 14:00:00,870.4069824,409.4200134,30.15999756,60.55371002,1.650757378,0
2016-09-04 15:00:00,767.6229858,409.4100037,30.54000244,59.80883193,1.795355134,0
2016-09-04 16:00:00,633.0469971,409.3099976,30.92998657,59.03665115,2.021484568,0
2016-09-04 17:00:00,431.8349915,409.3099976,30.08999023,65.19012076,1.802359547,0
2016-09-04 18:00:00,263.6860046,409.3200073,29.2499939,71.8258454,1.755135332,0
2016-09-04 19:00:00,44.67200089,370.6099854,28.42000732,78.93643688,1.896944943,0
2016-09-04 20:00:00,0,370.6499939,26.77001343,78.97599383,2.364254666,0
2016-09-04 21:00:00,0,370.6799927,25.11000977,78.32813375,2.846225609,0
2016-09-04 22:00:00,0,358.8299866,23.45998535,76.72197013,3.336495211,0
2016-09-04 23:00:00,0,358.8399963,23.14000854,77.81131102,2.971363352,0
2016-09-05 00:00:00,0,358.8399963,22.80999146,78.96680926,2.828515533,0
2016-09-05 01:00:00,0,355.1099854,22.49001465,80.08990896,2.938315822,0
2016-09-05 02:00:00,0,355.1199951,22.02999268,82.30256562,2.872107198,0
2016-09-05 03:00:00,0,355.1300049,21.57000122,84.58498999,2.921386713,0
2016-09-05 04:00:00,0,350.7999878,21.11000977,86.93915826,3.083666589,0
2016-09-05 05:00:00,0,350.7900085,21.98000488,85.77882699,2.854400125,0
2016-09-05 06:00:00,82.2440033,350.769989,22.85003052,84.52909101,2.690316044,0
2016-09-05 07:00:00,257.1359863,363.269989,23.71999512,83.20715698,2.604323234,0
2016-09-05 08:00:00,418.8479919,363.2399902,25.24001465,77.23585566,2.682256579,0
2016-09-05 09:00:00,594.2360229,363.2200012,26.76000366,71.74642496,2.75116339,0
2016-09-05 10:00:00,664.1079712,404.7900085,28.27999268,66.69650097,2.830441585,0
2016-09-05 11:00:00,758.4180298,404.7799988,28.99001465,64.37538182,2.880277879,0
2016-09-05 12:00:00,792.4199829,404.769989,29.70998535,62.10944636,2.940068084,0.0059136
2016-09-05 13:00:00,720.117981,428.6700134,30.42000732,59.96928985,2.990016732,0
2016-09-05 14:00:00,688.3439941,428.6600037,30.74001465,59.82698643,2.886693497,0
2016-09-05 15:00:00,606.9000244,428.6499939,31.05999146,59.67348475,2.811494273,0
2016-09-05 16:00:00,543.4110107,425.7000122,31.39000854,59.47240476,2.774112371,0.0021792
2016-09-05 17:00:00,370.3009949,425.7099915,30.56005249,65.31298577,2.529901203,0
2016-09-05 18:00:00,225.5110016,425.7200012,29.74001465,71.55865574,2.350765737,0
2016-09-05 19:00:00,33.80799866,393.2999878,28.90999756,78.31889121,2.252287753,0
2016-09-05 20:00:00,0,393.3299866,27.43999634,77.78473478,2.390083785,0
2016-09-05 21:00:00,0,393.3599854,25.96999512,76.57671876,2.584356737,0
2016-09-05 22:00:00,0,369.3399963,24.4999939,74.56147264,2.831342472,0
2016-09-05 23:00:00,0,369.3399963,24.07000122,75.48010564,2.802088468,0
2016-09-06 00:00:00,0,369.3500061,23.64998779,76.35542063,2.876751536,0
2016-09-06 01:00:00,0,364.3900146,23.21999512,77.27691724,3.056435898,0
2016-09-06 02:00:00,0,364.3999939,22.76000366,78.79910804,3.223491877,0
2016-09-06 03:00:00,0,364.3999939,22.30001221,80.35327285,3.396954644,0
2016-09-06 04:00:00,0,361.519989,21.83999023,81.93837631,3.578337604,0
2016-09-06 05:00:00,0,361.5,22.79000244,79.94268122,3.438618942,0
2016-09-06 06:00:00,78.11199951,361.480011,23.74001465,77.94316938,3.328317962,0
2016-09-06 07:00:00,253.8159943,381.4200134,24.67998657,75.99099059,3.257115389,0
2016-09-06 08:00:00,414.6080017,381.3900146,26.17998657,72.48181563,2.670748946,0
2016-09-06 09:00:00,588.9550171,381.3699951,27.67003784,69.12470631,2.145530339,0
2016-09-06 10:00:00,732.6450195,412.2999878,29.15999756,65.87929295,1.71292146,0
2016-09-06 11:00:00,836.9730225,412.2799988,30.21999512,62.59112674,0.863539219,0
2016-09-06 12:00:00,874.6500244,412.269989,31.27001343,59.52306355,0.373363087,0
2016-09-06 13:00:00,905.473999,424.5299988,32.3300415,56.59373104,1.053612826,0
2016-09-06 14:00:00,865.4229736,424.5299988,32.40999756,57.26254664,1.90244583,0
2016-09-06 15:00:00,762.8280029,424.519989,32.4999939,57.89019993,2.741751369,0
2016-09-06 16:00:00,640.9890137,417.8900146,32.58999023,58.51216666,3.581075298,0
2016-09-06 17:00:00,436.2839966,417.8999939,31.64003906,64.17890245,3.009584747,0
2016-09-06 18:00:00,264.9349976,417.9100037,30.7000061,70.27818686,2.529822098,0
2016-09-06 19:00:00,38.84799957,387.3399963,29.7499939,76.92602787,2.188195639,0
2016-09-06 20:00:00,0,387.3699951,28.67998657,75.20934783,2.2041778,0
2016-09-06 21:00:00,0,387.3900146,27.61000977,72.97876159,2.230336383,0
2016-09-06 22:00:00,0,373.75,26.54000244,70.16600539,2.269911916,0
2016-09-06 23:00:00,0,373.7600098,25.73000488,72.80291161,2.429814772,0
2016-09-07 00:00:00,0,373.7799988,24.92000732,75.55077164,2.651980307,0
2016-09-07 01:00:00,0,368.9100037,24.11000977,78.41515126,2.905529317,0
2016-09-07 02:00:00,0,368.9200134,23.65999756,79.92709863,3.028002623,0
2016-09-07 03:00:00,0,368.9299927,23.21999512,81.42156613,3.153109672,0
2016-09-07 04:00:00,0,365.7799988,22.77001343,82.9960064,3.270550393,0
2016-09-07 05:00:00,0,365.7600098,23.64000854,81.87701996,2.797892025,0
2016-09-07 06:00:00,76.12799835,365.7399902,24.51000366,80.67755805,2.347530571,0
2016-09-07 07:00:00,252.0160065,394.5899963,25.39000854,79.36695102,1.955428292,0
2016-09-07 08:00:00,412.8800049,394.5599976,27.07000122,75.42809143,1.545574308,0
2016-09-07 09:00:00,587.2280273,394.5299988,28.76003418,71.56646847,1.241692413,0
2016-09-07 10:00:00,726.0800171,426.1499939,30.4500061,67.8421866,1.117720904,0
2016-09-07 11:00:00,829.7459717,426.1300049,31.55001221,64.06872642,1.681071071,0
2016-09-07 12:00:00,867.2290039,426.1199951,32.66002808,60.49965788,2.247153761,0
2016-09-07 13:00:00,903.1660156,433.8299866,33.76000366,57.18912121,2.805084641,0
2016-09-07 14:00:00,863.1409912,433.8299866,33.82000122,56.59114317,2.666026993,0
2016-09-07 15:00:00,760.5889893,433.8299866,33.87999878,55.99775304,2.623909309,0
2016-09-07 16:00:00,636.5130005,425.8500061,33.92998657,55.43812706,2.68704299,0
2016-09-07 17:00:00,432.7179871,425.8599854,32.7499939,61.26537099,2.679122942,0
2016-09-07 18:00:00,261.9899902,425.8800049,31.55999146,67.70644234,2.693195237,0
2016-09-07 19:00:00,37.20000076,388.5,30.37999878,74.74981219,2.735141717,0
2016-09-07 20:00:00,0,388.5400085,28.83999023,74.77771335,3.041381265,0
2016-09-07 21:00:00,0,388.5700073,27.30001221,74.22039629,3.351671185,0
2016-09-07 22:00:00,0,374.4899902,25.7499939,72.99433115,3.661871028,0
2016-09-07 23:00:00,0,374.5,25.26000366,73.75807786,3.463249936,0
2016-09-08 00:00:00,0,374.5,24.77001343,74.51114779,3.370133488,0
2016-09-08 01:00:00,0,367.7000122,24.28005371,75.25137884,3.408988075,0
2016-09-08 02:00:00,0,367.7000122,24.02001343,75.66648738,3.15493269,0
2016-09-08 03:00:00,0,367.7099915,23.76000366,76.07860352,2.9618406,0
2016-09-08 04:00:00,0,364.8500061,23.49001465,76.53206298,2.833866572,0
2016-09-08 05:00:00,0,364.8399963,24.35,76.04680185,2.75190835,0
2016-09-08 06:00:00,74.89600372,364.8200073,25.20998535,75.43737763,2.666627029,0
2016-09-08 07:00:00,248.1040039,396.019989,26.07000122,74.71962152,2.595149304,0
2016-09-08 08:00:00,407.6799927,395.9899902,27.55004272,72.57564729,2.653639048,0
2016-09-08 09:00:00,580.5629883,395.9599915,29.04000244,70.28736669,2.751817621,0
2016-09-08 10:00:00,721.3109741,431.4500122,30.52999268,67.93738899,2.896014583,0
2016-09-08 11:00:00,824.5789795,431.4400024,31.48000488,65.57633093,3.051098097,0
2016-09-08 12:00:00,861.9699707,431.4200134,32.42998657,63.29845269,3.208815967,0.0008736
2016-09-08 13:00:00,814.723999,453.980011,33.37999878,61.09959843,3.377469499,0.0025824
2016-09-08 14:00:00,778.4959717,453.980011,33.43999634,60.76940495,3.687817679,0
2016-09-08 15:00:00,685.7789917,453.980011,33.49001465,60.47250883,4.026623865,0
2016-09-08 16:00:00,379.2030029,465.5400085,33.55001221,60.14473483,4.39420079,0
2016-09-08 17:00:00,257.4729919,465.5599976,32.39000854,65.02947607,3.926244928,0.047615999
2016-09-08 18:00:00,155.3930054,465.5700073,31.21999512,70.37789732,3.487606657,0.040819199
2016-09-08 19:00:00,39.59999847,431.0599976,30.05999146,76.15487113,3.090792693,0
2016-09-08 20:00:00,0,431.0799866,29.04000244,77.15455535,3.170394374,0.028108801
2016-09-08 21:00:00,0,431.1000061,28.01003418,78.07041571,3.250246145,0.0091584
2016-09-08 22:00:00,0,410.7099915,26.98000488,78.83628758,3.320060174,0.0001344
2016-09-08 23:00:00,0,410.7200012,26.39998779,79.89256027,3.317981277,0
2016-09-09 00:00:00,0,410.7399902,25.82000122,80.93940265,3.359315412,0
2016-09-09 01:00:00,0,387.6499939,25.24004517,81.97012901,3.448434459,0
2016-09-09 02:00:00,0,387.6600037,24.77004395,83.04823537,3.467059287,0
2016-09-09 03:00:00,0,387.6700134,24.30001221,84.12886408,3.47637743,0
2016-09-09 04:00:00,0,386.2999878,23.83001099,85.21139483,3.489326576,0
2016-09-09 05:00:00,0,386.2900085,24.55001221,83.79542889,3.408240127,0
2016-09-09 06:00:00,68.38400269,386.269989,25.27999268,82.3153137,3.331141048,0
2016-09-09 07:00:00,243.2720032,403.6199951,25.9999939,80.87626973,3.26056742,0
2016-09-09 08:00:00,400.9599915,403.6000061,27.32000122,77.04964897,3.238718849,0
2016-09-09 09:00:00,571.7030029,403.5799866,28.64003906,73.39546366,3.220947093,0
2016-09-09 10:00:00,719.0289917,429.6700134,29.9500061,69.95083318,3.207319842,0
2016-09-09 11:00:00,822.2579956,429.6499939,30.82003174,66.19445783,2.902447309,0
2016-09-09 12:00:00,859.6719971,429.6400146,31.7000061,62.62201742,2.608927001,0
2016-09-09 13:00:00,821.0880127,448.3399963,32.57000122,59.29331301,2.331051472,0
2016-09-09 14:00:00,784.4799805,448.3399963,32.82000122,58.17309725,2.299608861,0
2016-09-09 15:00:00,690.8170166,448.3399963,33.06005249,57.10600073,2.302628885,0
2016-09-09 16:00:00,506.875,449.6000061,33.30999146,56.02599108,2.359512597,0
2016-09-09 17:00:00,343.7000122,449.6099854,32.32000122,61.14860644,2.367128997,0
2016-09-09 18:00:00,206.7489929,449.6300049,31.32000122,66.73979838,2.373267724,0
2016-09-09 19:00:00,21.64800072,431.3500061,30.32000122,72.80419531,2.391756607,0.0000576
2016-09-09 20:00:00,0,431.3699951,29.2499939,74.03781576,2.370358528,0.014419199
2016-09-09 21:00:00,0,431.3900146,28.17003784,75.20737871,2.371349712,0.0049152
2016-09-09 22:00:00,0,418.0100098,27.1,76.20926449,2.394702592,0.027955201
2016-09-09 23:00:00,0,418.019989,26.33001099,77.78845161,2.697128003,0
