time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon
2015-08-03,0.014133333,13.61,0,383.87,22.39467849,0.14516129,0.052647429,52.03996669,156.1199001,20.81598668,4.115,0.054246045,0.435566972,0.052647429,14.49516022
2015-08-04,0.014133333,13.616,0,383.87,23.57459614,0.152073733,0.052647429,51.44522422,154.3356727,20.57808969,4.182244898,0.0530006,0.424357968,0.052647429,13.91353421
2015-08-05,0.014133333,13.622,0,383.87,24.75451378,0.158986175,0.052647429,50.85048174,152.5514452,20.3401927,4.249489796,0.051755155,0.413148964,0.052647429,13.33190821
2015-08-06,0.014133333,13.628,0,383.87,25.93443142,0.165898618,0.052647429,50.25573926,150.7672178,20.10229571,4.316734694,0.05050971,0.40193996,0.052647429,12.75028221
2015-08-07,0.014133333,13.634,0,383.87,27.11434907,0.17281106,0.052647429,49.66099679,148.9829904,19.86439872,4.383979592,0.049264265,0.390730956,0.052647429,12.1686562
2015-08-08,0.014133333,13.64,0,511.83,28.29426671,0.179723502,0.052647429,49.06625431,147.1987629,19.62650172,4.45122449,0.04801882,0.379521952,0.052647429,11.5870302
2015-08-09,0.014133333,13.65782609,0,511.83,29.47418435,0.186635945,0.052647429,48.47151184,145.4145355,19.38860473,4.518469388,0.046773375,0.368312948,0.052647429,11.00540419
2015-08-10,0.014133333,13.67565217,0,511.83,30.654102,0.193548387,0.052647429,47.87676936,143.6303081,19.15070774,4.585714286,0.04552793,0.357103944,0.052647429,10.42377819
2015-08-11,0.014133333,13.69347826,0,511.83,29.87804878,0.19124424,0.053399535,47.57939812,142.7381944,19.03175925,4.593877551,0.044466996,0.346803427,0.053399535,11.27560494
2015-08-12,0.014133333,13.71130435,0,511.83,29.10199557,0.188940092,0.054151641,47.28202688,141.8460806,18.91281075,4.602040816,0.043406061,0.33650291,0.054151641,12.12743169
2015-08-13,0.014133333,13.72913043,0,511.83,28.32594235,0.186635945,0.054903747,46.98465564,140.9539669,18.79386226,4.610204082,0.042345127,0.326202393,0.054903747,12.97925844
2015-08-14,0.014133333,13.74695652,0,511.83,27.54988914,0.184331797,0.055655853,46.68728441,140.0618532,18.67491376,4.618367347,0.041284192,0.315901876,0.055655853,13.83108519
2015-08-15,0.014133333,13.76478261,0,511.83,26.77383592,0.18202765,0.056407959,46.38991317,139.1697395,18.55596527,4.626530612,0.040223258,0.305601359,0.056407959,14.68291194
2015-08-16,0.014133333,13.7826087,0,511.83,25.99778271,0.179723502,0.057160065,46.09254193,138.2776258,18.43701677,4.634693878,0.039162323,0.295300842,0.057160065,15.53473869
2015-08-17,0.014133333,13.80043478,0,511.83,25.22172949,0.177419355,0.057912171,45.79517069,137.3855121,18.31806828,4.642857143,0.038101388,0.285000325,0.057912171,16.38656544
2015-08-18,0.014133333,13.81826087,0,511.83,24.44567627,0.175115207,0.058664278,46.09254193,138.2776258,18.43701677,4.624081633,0.040915171,0.309572265,0.058664278,16.99594321
2015-08-19,0.014133333,13.83608696,0,511.83,23.66962306,0.17281106,0.059416384,46.38991317,139.1697395,18.55596527,4.605306122,0.043728954,0.334144205,0.059416384,17.60532098
2015-08-20,0.014133333,13.85391304,0,511.83,22.89356984,0.170506912,0.06016849,46.68728441,140.0618532,18.67491376,4.586530612,0.046542737,0.358716145,0.06016849,18.21469875
2015-08-21,0.014133333,13.87173913,0,511.83,22.11751663,0.168202765,0.060920596,46.98465564,140.9539669,18.79386226,4.567755102,0.04935652,0.383288085,0.060920596,18.82407652
2015-08-22,0.014133333,13.88956522,0,511.83,21.34146341,0.165898618,0.061672702,47.28202688,141.8460806,18.91281075,4.548979592,0.052170303,0.407860025,0.061672702,19.43345429
2015-08-23,0.014133333,13.9073913,0,511.83,20.5654102,0.16359447,0.062424808,47.57939812,142.7381944,19.03175925,4.530204082,0.054984086,0.432431966,0.062424808,20.04283207
2015-08-24,0.014133333,13.92521739,0,511.83,19.78935698,0.161290323,0.063176914,47.87676936,143.6303081,19.15070774,4.511428571,0.057797869,0.457003906,0.063176914,20.65220984
2015-08-25,0.014133333,13.94304348,0,511.83,23.97846056,0.184331797,0.061672702,48.1741406,144.5224218,19.26965624,4.935,0.056137276,0.443562779,0.061672702,20.25220764
2015-08-26,0.014133333,13.96086957,0,511.83,28.16756414,0.207373272,0.06016849,48.47151184,145.4145355,19.38860473,5.358571429,0.054476683,0.430121653,0.06016849,19.85220544
2015-08-27,0.014133333,13.97869565,0,511.83,32.35666772,0.230414747,0.058664278,48.76888307,146.3066492,19.50755323,5.782142857,0.052816089,0.416680526,0.058664278,19.45220325
2015-08-28,0.014133333,13.99652174,0,511.83,36.5457713,0.253456221,0.057160065,49.06625431,147.1987629,19.62650172,6.205714286,0.051155496,0.4032394,0.057160065,19.05220105
2015-08-29,0.014133333,14.01434783,0,511.83,40.73487488,0.276497696,0.055655853,49.36362555,148.0908767,19.74545022,6.629285714,0.049494903,0.389798273,0.055655853,18.65219885
2015-08-30,0.014133333,14.03217391,0,511.83,44.92397846,0.299539171,0.054151641,49.66099679,148.9829904,19.86439872,7.052857143,0.04783431,0.376357146,0.054151641,18.25219665
2015-08-31,0.014133333,14.05,0,511.83,49.11308204,0.322580645,0.052647429,49.95836803,149.8751041,19.98334721,7.476428571,0.046173716,0.36291602,0.052647429,17.85219446
2015-09-01,0.014133333,13.11325,0,511.83,48.11529933,0.347926267,0.054151641,50.25573926,150.7672178,20.10229571,7.302244898,0.048987499,0.386735854,0.054151641,17.25697848
2015-09-02,0.014133333,12.1765,0,511.83,47.11751663,0.373271889,0.055655853,50.5531105,151.6593315,20.2212442,7.128061224,0.051801282,0.410555688,0.055655853,16.6617625
2015-09-03,0.014133333,11.23975,0,511.83,46.11973392,0.398617512,0.057160065,50.85048174,152.5514452,20.3401927,6.953877551,0.054615065,0.434375522,0.057160065,16.06654652
2015-09-04,0.014133333,10.303,0,511.83,45.12195122,0.423963134,0.058664278,51.14785298,153.4435589,20.45914119,6.779693878,0.057428848,0.458195356,0.058664278,15.47133054
2015-09-05,0.014133333,11.612,0,511.83,44.12416851,0.449308756,0.06016849,51.44522422,154.3356727,20.57808969,6.605510204,0.060242631,0.48201519,0.06016849,14.87611457
2015-09-06,0.014133333,12.921,0,511.83,43.12638581,0.474654378,0.061672702,51.74259546,155.2277864,20.69703818,6.431326531,0.063056414,0.505835024,0.061672702,14.28089859
2015-09-07,0.014133333,14.23,0,511.83,42.1286031,0.5,0.063176914,52.03996669,156.1199001,20.81598668,6.257142857,0.065870197,0.529654858,0.063176914,13.68568261
2015-09-08,0.014133333,14.25,0,511.83,43.53816915,0.476958525,0.064681127,51.44522422,154.3356727,20.57808969,6.431938776,0.059965866,0.475011664,0.064681127,13.87232131
2015-09-09,0.014133333,14.27,0,511.83,44.94773519,0.453917051,0.066185339,50.85048174,152.5514452,20.3401927,6.606734694,0.054061534,0.420368469,0.066185339,14.05896
2015-09-10,0.014133333,14.29,0,511.83,46.35730124,0.430875576,0.067689551,50.25573926,150.7672178,20.10229571,6.781530612,0.048157203,0.365725274,0.067689551,14.2455987
2015-09-11,0.014133333,14.31,0,511.83,47.76686728,0.407834101,0.069193763,49.66099679,148.9829904,19.86439872,6.956326531,0.042252871,0.31108208,0.069193763,14.4322374
2015-09-12,0.014133333,14.33,0,511.83,49.17643332,0.384792627,0.070697976,49.06625431,147.1987629,19.62650172,7.131122449,0.03634854,0.256438885,0.070697976,14.61887609
2015-09-13,0.014133333,14.35,0,511.83,50.58599937,0.361751152,0.072202188,48.47151184,145.4145355,19.38860473,7.305918367,0.030444209,0.20179569,0.072202188,14.80551479
