time,FLOW,TEMP,SALT,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon,OXY_oxy
2015-08-05,0.012508768,25.984,0,1.425403864,9.228110599,0.073104715,68.91578447,206.7473534,27.56631379,3.910714286,0.038359703,0.272132611,0.073104715,24.54291411,238.359664
2015-08-06,0.014863268,25.856,0,1.362052582,9.447004608,0.07490977,68.24669918,204.7400975,27.29867967,3.910714286,0.038165967,0.268583934,0.07490977,24.38737138,238.9193402
2015-08-07,0.014664878,25.728,0,1.298701299,9.665898618,0.076714825,67.57761389,202.7328417,27.03104556,3.910714286,0.037972231,0.265035256,0.076714825,24.23182866,239.4812789
2015-08-08,0.012664998,25.6,0,1.235350016,9.884792627,0.078519879,66.90852861,200.7255858,26.76341144,3.910714286,0.037778495,0.261486579,0.078519879,24.07628593,240.0454958
2015-08-09,0.012631508,25.54869565,0,1.171998733,10.10368664,0.080324934,66.23944332,198.71833,26.49577733,3.910714286,0.037584759,0.257937901,0.080324934,23.9207432,240.2722856
2015-08-10,0.027181298,25.4973913,0,1.10864745,10.32258065,0.082129989,65.57035803,196.7110741,26.22814321,3.910714286,0.037391024,0.254389224,0.082129989,23.76520048,240.499445
2015-08-11,0.029485138,25.44608696,0,1.076971809,9.953917051,0.083032516,67.57761389,202.7328417,27.03104556,3.795918367,0.034595692,0.228328709,0.083032516,23.13237645,240.726975
2015-08-12,0.014580388,25.39478261,0,1.045296167,9.585253456,0.083935043,69.58486975,208.7546093,27.8339479,3.681122449,0.03180036,0.202268195,0.083935043,22.49955242,240.9548766
2015-08-13,0.012246968,25.34347826,0,1.013620526,9.216589862,0.084837571,71.59212561,214.7763768,28.63685024,3.566326531,0.029005028,0.176207681,0.084837571,21.86672839,241.1831508
2015-08-14,0.012246968,25.29217391,0,0.981944884,8.847926267,0.085740098,73.59938147,220.7981444,29.43975259,3.451530612,0.026209696,0.150147166,0.085740098,21.23390436,241.4117987
2015-08-15,0.012595638,25.24086957,0,0.950269243,8.479262673,0.086642625,75.60663733,226.819912,30.24265493,3.336734694,0.023414364,0.124086652,0.086642625,20.60108033,241.6408213
2015-08-16,0.015282998,25.18956522,0,0.918593602,8.110599078,0.087545153,77.61389318,232.8416796,31.04555727,3.221938776,0.020619032,0.098026137,0.087545153,19.9682563,241.8702196
2015-08-17,0.014939428,25.13826087,0,0.88691796,7.741935484,0.08844768,79.62114904,238.8634471,31.84845962,3.107142857,0.0178237,0.071965623,0.08844768,19.33543227,242.0999947
2015-08-18,0.013755548,25.08695652,0,0.918593602,7.914746544,0.087545153,76.9448079,230.8344237,30.77792316,3.256887755,0.021615388,0.106993341,0.087545153,20.47864965,242.3301477
2015-08-19,0.019102388,25.03565217,0,0.950269243,8.087557604,0.086642625,74.26846675,222.8054003,29.7073867,3.406632653,0.025407076,0.142021058,0.086642625,21.62186703,242.5606795
2015-08-20,0.017850848,24.98434783,0,0.981944884,8.260368664,0.085740098,71.59212561,214.7763768,28.63685024,3.556377551,0.029198764,0.177048776,0.085740098,22.76508441,242.7915913
2015-08-21,0.012498908,24.93304348,0,1.013620526,8.433179724,0.084837571,68.91578447,206.7473534,27.56631379,3.706122449,0.032990452,0.212076494,0.084837571,23.90830179,243.022884
2015-08-22,0.012246968,24.88173913,0,1.045296167,8.605990783,0.083935043,66.23944332,198.71833,26.49577733,3.855867347,0.036782139,0.247104211,0.083935043,25.05151917,243.2545588
2015-08-23,0.012590368,24.83043478,0,1.076971809,8.778801843,0.083032516,63.56310218,190.6893065,25.42524087,4.005612245,0.040573827,0.282131929,0.083032516,26.19473655,243.4866167
2015-08-24,0.012590368,24.77913043,0,1.10864745,8.951612903,0.082129989,60.88676103,182.6602831,24.35470441,4.155357143,0.044365515,0.317159647,0.082129989,27.33795393,243.7190588
2015-08-25,0.012246968,24.72782609,0,0.981944884,8.847926267,0.079422407,61.33281789,183.9984537,24.53312716,4.119260204,0.044988237,0.325471731,0.079422407,27.24347069,243.9518861
2015-08-26,0.012246968,24.67652174,0,0.855242319,8.744239631,0.076714825,61.77887475,185.3366242,24.7115499,4.083163265,0.04561096,0.333783815,0.076714825,27.14898744,244.1850996
2015-08-27,0.012246968,24.62521739,0,0.728539753,8.640552995,0.074007242,62.2249316,186.6747948,24.88997264,4.047066327,0.046233682,0.342095899,0.074007242,27.05450419,244.4187006
2015-08-28,0.012246968,24.57391304,0,0.601837187,8.536866359,0.07129966,62.67098846,188.0129654,25.06839538,4.010969388,0.046856405,0.350407983,0.07129966,26.96002094,244.6526899
2015-08-29,0.012246968,24.5226087,0,0.475134621,8.433179724,0.068592078,63.11704532,189.351136,25.24681813,3.974872449,0.047479127,0.358720067,0.068592078,26.8655377,244.8870688
2015-08-30,0.012246968,24.47130435,0,0.348432056,8.329493088,0.065884496,63.56310218,190.6893065,25.42524087,3.93877551,0.04810185,0.367032151,0.065884496,26.77105445,245.1218383
2015-08-31,0.012270468,24.42,0,0.22172949,8.225806452,0.063176914,64.00915903,192.0274771,25.60366361,3.902678571,0.048724572,0.375344235,0.063176914,26.6765712,245.3569995
2015-09-01,0.012270468,25.12325,0,0.269242952,8.214285714,0.065433233,64.45521589,193.3656477,25.78208636,3.866581633,0.049347295,0.378692419,0.065433233,26.31570603,242.1672948
2015-09-02,0.012246968,25.8265,0,0.316756414,8.202764977,0.067689551,64.90127275,194.7038182,25.9605091,3.830484694,0.049970017,0.382040603,0.067689551,25.95484085,239.0486483
2015-09-03,0.012480888,26.52975,0,0.364269876,8.19124424,0.069945869,65.34732961,196.0419888,26.13893184,3.794387755,0.05059274,0.385388786,0.069945869,25.59397568,235.9984135
2015-09-04,0.020298848,27.233,0,0.411783339,8.179723502,0.072202188,65.79338646,197.3801594,26.31735459,3.758290816,0.051215462,0.38873697,0.072202188,25.23311051,233.0140416
2015-09-05,0.020092298,26.52533333,0,0.459296801,8.168202765,0.074458506,66.23944332,198.71833,26.49577733,3.722193878,0.051838184,0.392085154,0.074458506,24.87224533,236.017362
2015-09-06,0.012274368,25.81766667,0,0.506810263,8.156682028,0.076714825,66.68550018,200.0565005,26.67420007,3.686096939,0.052460907,0.395433337,0.076714825,24.51138016,239.0873911
2015-09-07,0.012246968,25.11,0,0.554323725,8.14516129,0.078971143,67.13155704,201.3946711,26.85262281,3.65,0.053083629,0.398781521,0.078971143,24.15051498,242.2267271
