time,FLOW,TEMP,SALT,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OXY_oxy
2016-01-05,0,7.941076433,0,0.074437757,0.017281106,0.034595692,206.3756393,328.625199
2016-01-06,0,7.956044586,0,0.071270193,0.017089094,0.034211295,198.3466159,329.1381369
2016-01-07,0,7.971012739,0,0.068102629,0.016897081,0.033826899,190.3175925,329.6510748
2016-01-08,0,7.985980892,0,0.064935065,0.016705069,0.033442502,182.288569,330.1640127
2016-01-09,0,8.000949045,0,0.061767501,0.016513057,0.033058105,174.2595456,330.6769506
2016-01-10,0,8.015917197,0,0.058599937,0.016321045,0.032673709,166.2305222,331.1898885
2016-01-11,0,8.03088535,0,0.055432373,0.016129032,0.032289312,158.2014988,331.7028264
2016-01-12,0,8.045853503,0,0.170731707,0.032258065,0.064578624,156.8692756,332.2157643
2016-01-13,0,8.060821656,0,0.286031042,0.048387097,0.096867937,155.5370525,332.7287022
2016-01-14,0,8.075789809,0,0.401330377,0.064516129,0.129157249,154.2048293,333.2416401
2016-01-15,0,8.090757962,0,0.516629712,0.080645161,0.161446561,152.8726062,333.754578
2016-01-16,0,8.105726115,0,0.631929047,0.096774194,0.193735873,151.540383,334.2675159
2016-01-17,0,8.120694268,0,0.747228381,0.112903226,0.226025186,150.2081599,334.7804538
2016-01-18,0,8.13566242,0,0.862527716,0.129032258,0.258314498,148.8759367,335.2933917
2016-01-19,0,8.150630573,0,0.977827051,0.14516129,0.29060381,147.5437136,335.8063296
2016-01-20,0,8.165598726,0,1.093126386,0.161290323,0.322893122,146.2114904,336.3192675
2016-01-21,0,8.180566879,0,1.208425721,0.177419355,0.355182435,144.8792673,336.8322054
2016-01-22,0,8.195535032,0,1.323725055,0.193548387,0.387471747,143.5470441,337.3451433
2016-01-23,0,8.210503185,0,1.43902439,0.209677419,0.419761059,142.214821,337.8580812
2016-01-24,0,8.225471338,0,1.554323725,0.225806452,0.452050371,140.8825978,338.3710191
2016-01-25,0,8.24043949,0,1.66962306,0.241935484,0.484339684,139.5503747,338.883957
2016-01-26,0,8.255407643,0,1.784922395,0.258064516,0.516628996,138.2181515,339.3968949
2016-01-27,0,8.270375796,0,1.900221729,0.274193548,0.548918308,136.8859284,339.9098328
2016-01-28,0,8.285343949,0,2.015521064,0.290322581,0.58120762,135.5537052,340.4227707
2016-01-29,0,8.300312102,0,2.130820399,0.306451613,0.613496933,134.2214821,340.9357086
2016-01-30,0,8.315280255,0,2.246119734,0.322580645,0.645786245,132.889259,341.4486465
2016-01-31,0,8.330248408,0,2.361419069,0.338709677,0.678075557,131.5570358,341.9615844
2016-02-01,0,8.345216561,0,2.476718404,0.35483871,0.710364869,130.2248127,342.4745223
2016-02-02,0,8.360184713,0,2.592017738,0.370967742,0.742654181,128.8925895,342.9874602
2016-02-03,0,8.375152866,0,2.707317073,0.387096774,0.774943494,127.5603664,343.5003981
2016-02-04,0,8.390121019,0,2.822616408,0.403225806,0.807232806,126.2281432,344.013336
2016-02-05,0,8.405089172,0,2.937915743,0.419354839,0.839522118,124.8959201,344.5262739
2016-02-06,0,8.420057325,0,2.895828201,0.412783751,0.826367213,125.51269,345.0392118
2016-02-07,0,8.435025478,0,2.853740659,0.406212664,0.813212308,126.12946,345.5521497
2016-02-08,0,8.449993631,0,2.811653117,0.399641577,0.800057403,126.74623,346.0650876
2016-02-09,0,8.464961783,0,2.769565574,0.39307049,0.786902498,127.363,346.5780255
2016-02-10,0,8.479929936,0,2.727478032,0.386499403,0.773747593,127.9797699,347.0909634
2016-02-11,0,8.494898089,0,2.68539049,0.379928315,0.760592688,128.5965399,347.6039013
2016-02-12,0,8.509866242,0,2.643302948,0.373357228,0.747437783,129.2133099,348.1168392
2016-02-13,0,8.524834395,0,2.601215406,0.366786141,0.734282878,129.8300799,348.6297771
2016-02-14,0,8.539802548,0,2.559127864,0.360215054,0.721127973,130.4468498,349.142715
2016-02-15,0,8.554770701,0,2.517040322,0.353643967,0.707973068,131.0636198,349.6556529
2016-02-16,0,8.569738854,0,2.47495278,0.347072879,0.694818163,131.6803898,350.1685908
2016-02-17,0,8.584707006,0,2.432865238,0.340501792,0.681663258,132.2971598,350.6815287
2016-02-18,0,8.599675159,0,2.390777696,0.333930705,0.668508353,132.9139297,351.1944666
2016-02-19,0,8.614643312,0,2.348690154,0.327359618,0.655353448,133.5306997,351.7074045
2016-02-20,0,8.629611465,0,2.306602611,0.32078853,0.642198543,134.1474697,352.2203424
2016-02-21,0,8.644579618,0,2.264515069,0.314217443,0.629043638,134.7642397,352.7332803
2016-02-22,0,8.659547771,0,2.222427527,0.307646356,0.615888733,135.3810097,353.2462182
2016-02-23,0,8.674515924,0,2.180339985,0.301075269,0.602733828,135.9977796,353.7591561
2016-02-24,0,8.689484076,0,2.138252443,0.294504182,0.589578923,136.6145496,354.2720939
2016-02-25,0,8.704452229,0,2.096164901,0.287933094,0.576424018,137.2313196,354.7850318
2016-02-26,0,8.719420382,0,2.054077359,0.281362007,0.563269113,137.8480896,355.2979697
2016-02-27,0,8.734388535,0,2.011989817,0.27479092,0.550114208,138.4648595,355.8109076
2016-02-28,0,8.749356688,0,1.969902275,0.268219833,0.536959304,139.0816295,356.3238455
2016-02-29,0,8.764324841,0,1.927814733,0.261648746,0.523804399,139.6983995,356.8367834
2016-03-01,0,8.779292994,0,1.885727191,0.255077658,0.510649494,140.3151695,357.3497213
2016-03-02,0,8.794261146,0,1.843639649,0.248506571,0.497494589,140.9319394,357.8626592
2016-03-03,0,8.809229299,0,1.801552106,0.241935484,0.484339684,141.5487094,358.3755971
2016-03-04,0,8.824197452,0,1.759464564,0.235364397,0.471184779,142.1654794,358.888535
2016-03-05,0,8.839165605,0,1.717377022,0.228793309,0.458029874,142.7822494,359.4014729
