time,ShortWave,LongWave,AirTemp,RelHum,Wind,Rain
2016-07-08 02:00,0,355.5299988,20.39998779,93.00431397,3.729932938,0
2016-07-08 03:00,0,355.5400085,20.26000366,93.36462434,3.907492862,0
2016-07-08 04:00,0,358.7799988,20.11998901,93.72585984,4.07492327,0
2016-07-08 05:00,0,358.7600098,21.18999634,91.13367021,3.70448365,0
2016-07-08 06:00,97.36000061,358.75,22.2499939,88.58939711,3.364758569,0
2016-07-08 07:00,261.3120117,393.8800049,23.32000122,85.99296545,3.094010292,0
2016-07-08 08:00,411.6960144,393.8500061,24.9999939,82.26836644,3.578155894,0
2016-07-08 09:00,575.4439697,393.8200073,26.67998657,78.55841747,4.074432647,0
2016-07-08 10:00,717.65802,424.75,28.36000977,74.89903069,4.590098191,0
2016-07-08 11:00,815.6339722,424.730011,29.48000488,71.33308294,4.911231872,0
2016-07-08 12:00,849.8519897,424.7099915,30.6,67.95404983,5.235971753,0
2016-07-08 13:00,887.9240112,427.6400146,31.71999512,64.75362515,5.562993988,0
2016-07-08 14:00,848.8759766,427.6400146,31.86000977,64.23653586,5.628543214,0
2016-07-08 15:00,749.8319702,427.6400146,32.00002441,63.72542403,5.694646666,0
2016-07-08 16:00,337.4989929,441.6900024,32.12999878,63.25485202,5.762222022,0.0118848
2016-07-08 17:00,232.2519989,441.7200012,30.57000122,67.45208665,5.467174811,0.068659201
2016-07-08 18:00,145.022995,441.75,28.9999939,71.99587705,5.209990256,0.066988798
2016-07-08 19:00,35.95199966,398.1600037,27.43004761,76.8750531,5.00624598,0.0000384
2016-07-08 20:00,0,398.1900024,25.90999756,79.61992621,4.827338662,0
2016-07-08 21:00,0,398.2200012,24.37999878,82.32902451,4.656114079,0.0027072
2016-07-08 22:00,0,369.4200134,22.85,84.90821723,4.487593803,0.007776
2016-07-08 23:00,0,369.4299927,22.36000977,85.65744778,4.501610828,0
2016-07-09 00:00,0,369.4400024,21.86998901,86.38216197,4.516691076,0
2016-07-09 01:00,0,356.4299927,21.37999878,87.08203179,4.52726171,0
2016-07-09 02:00,0,356.4400024,21.08999023,88.62455115,4.446234381,0
2016-07-09 03:00,0,356.4400024,20.80999146,90.14362631,4.369553778,0
2016-07-09 04:00,0,356.1799927,20.52001343,91.74724989,4.317001074,0
2016-07-09 05:00,0,356.1700134,21.47002563,90.48697212,4.208800195,0
2016-07-09 06:00,103.1999969,356.1499939,22.42000732,89.10638109,4.11059627,0
2016-07-09 07:00,270.0880127,383.7999878,23.36004028,87.6801973,4.012630115,0
2016-07-09 08:00,426.3680115,383.7799988,24.79000244,81.68436578,4.34430664,0
2016-07-09 09:00,596.4959717,383.7600098,26.21999512,76.1498832,4.684367607,0
2016-07-09 10:00,723.8709717,405.0899963,27.64000854,71.07894217,5.029612265,0.0005664
2016-07-09 11:00,822.9840088,405.0700073,28.6,66.54469926,5.320244402,0
2016-07-09 12:00,857.7069702,405.0599976,29.56005249,62.31767486,5.636000527,0
2016-07-09 13:00,710.460022,423.9299927,30.51003418,58.40991089,5.976294649,0
2016-07-09 14:00,679.2639771,423.9400024,30.27999268,58.25171582,5.999099985,0
2016-07-09 15:00,599.9949951,423.9400024,30.05001221,58.08056173,6.036704229,0
2016-07-09 16:00,562.6920166,412.0700073,29.80999146,57.92827842,6.085597819,0
2016-07-09 17:00,387.0780029,412.0799866,28.87005005,61.39891698,5.640363521,0
2016-07-09 18:00,241.4669952,412.1000061,27.92000732,65.14196491,5.202547505,0
2016-07-09 19:00,55.59999847,362.1700134,26.96999512,69.13752254,4.777656335,0.000576
2016-07-09 20:00,0,362.2099915,25.01003418,70.9550501,4.629438379,0
2016-07-09 21:00,0,362.25,23.04003296,72.32269091,4.489866298,0
2016-07-09 22:00,0,337.4899902,21.0800415,72.97495235,4.35157449,0
2016-07-09 23:00,0,337.5,20.57000122,75.45745398,4.340656663,0
2016-07-10 00:00,0,337.5,20.07003174,77.98353247,4.351149226,0
2016-07-10 01:00,0,332.6600037,19.56005249,80.65207584,4.399454376,0
2016-07-10 02:00,0,332.6600037,19.12999878,82.24474823,4.126657367,0
2016-07-10 03:00,0,332.6700134,18.7000061,83.86696625,3.860686509,0
2016-07-10 04:00,0,332.3800049,18.27001343,85.52786325,3.588983108,0
2016-07-10 05:00,0,332.3599854,19.30999146,84.52742089,3.456154024,0
2016-07-10 06:00,100.9440002,332.3399963,20.33999023,83.4029182,3.316157305,0
2016-07-10 07:00,270,351.3999939,21.37999878,82.07743552,3.184540798,0
2016-07-10 08:00,427.0880127,351.3800049,22.80999146,78.44269794,2.998266174,0
2016-07-10 09:00,598.0759888,351.3500061,24.2499939,74.86212452,2.835348392,0
2016-07-10 10:00,741.776001,377.7099915,25.67998657,71.43974596,2.692359639,0
2016-07-10 11:00,843.6060181,377.6900024,26.65999756,66.72418207,2.706510602,0
2016-07-10 12:00,879.3859863,377.6799927,27.64998779,62.30107395,2.742735859,0
2016-07-10 13:00,923.0980225,388.2799988,28.64000854,58.19119719,2.811778886,0
2016-07-10 14:00,882.617981,388.2799988,28.77004395,57.99318481,2.104875312,0
2016-07-10 15:00,779.5830078,388.2799988,28.89998779,57.79435618,1.516443196,0
2016-07-10 16:00,664.5369873,385.7399902,29.04000244,57.56245073,1.251598987,0
2016-07-10 17:00,456.9609985,385.7399902,28.27004395,63.97780138,0.760065777,0
2016-07-10 18:00,284.7479858,385.75,27.4999939,70.87411975,0.32649655,0
2016-07-10 19:00,51.31200027,361.6099854,26.73000488,78.28718607,0.358468972,0
2016-07-10 20:00,0,361.6300049,25.73000488,74.93030116,0.623698642,0
2016-07-10 21:00,0,361.6600037,24.71999512,70.92848879,0.909725225,0
2016-07-10 22:00,0,350.5599976,23.71999512,66.10802267,1.20066646,0
2016-07-10 23:00,0,350.5700073,23.36000977,66.81059576,0.790759136,0
2016-07-11 00:00,0,350.5700073,22.9999939,67.51725665,0.38418746,0
2016-07-11 01:00,0,346.6199951,22.64000854,68.22523572,0.09899495,0
2016-07-11 02:00,0,346.6300049,22.1,69.46407902,0.509901958,0
2016-07-11 03:00,0,346.6400146,21.57003174,70.67218479,0.936215802,0
2016-07-11 04:00,0,339.9899902,21.04003296,71.89379173,1.363084721,0
2016-07-11 05:00,0,339.980011,21.69002686,71.93752932,1.332253688,0
2016-07-11 06:00,97.09600067,339.9700012,22.35,71.83508916,1.400000083,0
2016-07-11 07:00,251.5599976,382.8699951,23.01000366,71.64074729,1.562625945,0
2016-07-11 08:00,398.7359924,382.8500061,24.27999268,70.79389053,1.385388215,0
